352866.800024,17,-102.392087,139.194414,-19.966501,35.667585,139.791069,39.793499,0.712685,1.023481,4,892238.194731,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352867.000024,17,-102.399531,139.221199,-19.951625,35.667585,139.791069,39.808375,0.712686,1.023493,4,892253.028756,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352867.200024,17,-102.340377,139.156566,-20.069043,35.667584,139.791069,39.690957,0.712687,1.023504,4,892267.827815,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352867.400024,17,-102.331221,139.184252,-20.021948,35.667585,139.791070,39.738052,0.712688,1.023516,4,892282.672184,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352867.600024,17,-102.329685,139.195635,-19.924425,35.667585,139.791070,39.835575,0.712689,1.023528,4,892297.576191,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352867.800024,17,-102.298155,139.198499,-19.932686,35.667585,139.791070,39.827314,0.712690,1.023540,4,892312.400962,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352868.000024,17,-102.279739,139.218241,-19.898349,35.667585,139.791070,39.861651,0.712691,1.023552,4,892327.223830,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352868.200023,17,-102.315712,139.141608,-19.953503,35.667584,139.791070,39.806497,0.712692,1.023564,4,892342.058004,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352868.400023,17,-102.286625,139.130869,-19.975425,35.667584,139.791070,39.784575,0.712693,1.023575,4,892356.856518,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352868.600023,17,-102.282785,139.121412,-19.979153,35.667584,139.791070,39.780847,0.712694,1.023587,4,892371.660972,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352868.800023,17,-102.268903,139.106347,-20.010120,35.667584,139.791070,39.749880,0.712695,1.023599,4,892386.463990,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352869.000023,17,-102.278281,139.107493,-20.055285,35.667584,139.791070,39.704715,0.712696,1.023611,4,892401.283395,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352869.200023,17,-102.399774,139.076893,-20.112663,35.667584,139.791069,39.647337,0.712697,1.023623,4,892416.146000,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352869.400023,17,-102.415148,139.104041,-20.145296,35.667584,139.791069,39.614704,0.712698,1.023635,4,892430.955386,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352869.600023,17,-102.419338,139.087052,-20.170149,35.667584,139.791069,39.589851,0.712699,1.023646,4,892445.779388,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352869.800023,17,-102.423939,139.125248,-20.162727,35.667584,139.791069,39.597273,0.712700,1.023658,4,892460.601720,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352870.000023,17,-102.419946,139.139169,-20.120573,35.667584,139.791069,39.639427,0.712701,1.023670,4,892475.461200,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352870.200023,17,-102.465587,139.292728,-20.095792,35.667586,139.791068,39.664208,0.712702,1.023682,4,892490.291647,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352870.400023,17,-102.451839,139.301454,-20.077058,35.667586,139.791068,39.682942,0.712703,1.023694,4,892505.118285,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352870.600023,17,-102.452111,139.309469,-20.126486,35.667586,139.791068,39.633514,0.712704,1.023705,4,892519.928903,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352870.800023,17,-102.453343,139.306122,-20.140103,35.667586,139.791068,39.619897,0.712705,1.023717,4,892534.746739,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352871.000023,17,-102.443538,139.312154,-20.125240,35.667586,139.791068,39.634760,0.712706,1.023729,4,892549.588289,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352871.200023,17,-102.466698,139.306159,-20.195556,35.667586,139.791068,39.564444,0.712707,1.023741,4,892564.413728,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352871.400023,17,-102.471603,139.292611,-20.176349,35.667586,139.791068,39.583651,0.712708,1.023753,4,892579.256698,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352871.600023,17,-102.472677,139.320164,-20.221522,35.667586,139.791068,39.538478,0.712709,1.023765,4,892594.071109,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352871.800023,17,-102.476949,139.334038,-20.251597,35.667586,139.791068,39.508403,0.712710,1.023776,4,892608.892602,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352872.000023,17,-102.508828,139.373846,-20.277784,35.667586,139.791068,39.482216,0.712711,1.023788,4,892623.718616,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352872.200022,17,-102.501668,139.327213,-20.291345,35.667586,139.791068,39.468655,0.712712,1.023800,4,892638.540879,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352872.400022,17,-102.515655,139.328841,-20.342697,35.667586,139.791068,39.417303,0.712713,1.023812,4,892653.346255,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352872.600022,17,-102.537069,139.325541,-20.296805,35.667586,139.791067,39.463195,0.712714,1.023824,4,892668.240872,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352872.800022,17,-102.516841,139.307119,-20.260203,35.667586,139.791068,39.499797,0.712715,1.023835,4,892683.095184,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352873.000022,17,-102.548411,139.304250,-20.286045,35.667586,139.791067,39.473955,0.712716,1.023847,4,892697.916708,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352873.200022,17,-102.548647,139.310764,-20.435612,35.667586,139.791067,39.324388,0.712717,1.023859,4,892712.707419,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352873.400022,17,-102.524281,139.310425,-20.380008,35.667586,139.791067,39.379992,0.712718,1.023871,4,892727.566173,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352873.600022,17,-102.515100,139.331855,-20.421811,35.667586,139.791068,39.338189,0.712719,1.023883,4,892742.356430,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352873.800022,17,-102.520510,139.320981,-20.381893,35.667586,139.791067,39.378107,0.712720,1.023894,4,892757.204566,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352874.000022,17,-102.529625,139.331433,-20.350694,35.667586,139.791067,39.409306,0.712721,1.023906,4,892772.050857,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352874.200022,17,-102.513487,139.371510,-20.446654,35.667586,139.791068,39.313346,0.712722,1.023918,4,892786.865580,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352874.400022,17,-102.504432,139.387587,-20.506418,35.667587,139.791068,39.253582,0.712723,1.023930,4,892801.644029,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352874.600022,17,-102.508137,139.404706,-20.531082,35.667587,139.791068,39.228918,0.712724,1.023942,4,892816.462091,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352874.800022,17,-102.497126,139.405463,-20.490922,35.667587,139.791068,39.269078,0.712725,1.023953,4,892831.294161,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352875.000022,17,-102.528631,139.389642,-20.541536,35.667587,139.791067,39.218464,0.712726,1.023965,4,892846.111104,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352875.200022,17,-102.562755,139.419283,-20.468153,35.667587,139.791067,39.291847,0.712727,1.023977,4,892860.967507,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352875.400022,17,-102.536411,139.395637,-20.415998,35.667587,139.791067,39.344002,0.712728,1.023989,4,892875.841672,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352875.600022,17,-102.553108,139.388973,-20.426412,35.667587,139.791067,39.333588,0.712729,1.024001,4,892890.668395,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352875.800022,17,-102.531120,139.403284,-20.438689,35.667587,139.791067,39.321311,0.712730,1.024012,4,892905.482864,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352876.000022,17,-102.526755,139.395997,-20.474486,35.667587,139.791067,39.285514,0.712731,1.024024,4,892920.291860,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352876.200021,17,-102.514629,139.437177,-20.458694,35.667587,139.791068,39.301306,0.712732,1.024036,4,892935.152282,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352876.400021,17,-102.515108,139.466115,-20.404892,35.667587,139.791068,39.355108,0.712733,1.024048,4,892949.991283,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352876.600021,17,-102.509965,139.502670,-20.428383,35.667588,139.791068,39.331617,0.712734,1.024060,4,892964.820965,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352876.800021,17,-102.519207,139.517808,-20.477466,35.667588,139.791067,39.282534,0.712735,1.024071,4,892979.628130,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352877.000021,17,-102.500916,139.536306,-20.507018,35.667588,139.791068,39.252982,0.712736,1.024083,4,892994.419566,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352877.200021,17,-102.436408,139.524555,-20.469408,35.667588,139.791068,39.290592,0.712737,1.024095,4,893009.263610,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352877.400021,17,-102.423803,139.502762,-20.443677,35.667588,139.791069,39.316323,0.712738,1.024107,4,893024.085430,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352877.600021,17,-102.444719,139.497435,-20.491337,35.667588,139.791068,39.268663,0.712739,1.024118,4,893038.881684,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352877.800021,17,-102.448153,139.510033,-20.502540,35.667588,139.791068,39.257460,0.712740,1.024130,4,893053.707032,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352878.000021,17,-102.443323,139.506957,-20.489082,35.667588,139.791068,39.270918,0.712741,1.024142,4,893068.549230,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352878.200021,17,-102.421587,139.556287,-20.530687,35.667588,139.791069,39.229313,0.712742,1.024154,4,893083.390895,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352878.400021,17,-102.442037,139.546253,-20.555821,35.667588,139.791068,39.204179,0.712743,1.024166,4,893098.211719,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352878.600021,17,-102.450708,139.547649,-20.508107,35.667588,139.791068,39.251893,0.712744,1.024177,4,893113.080641,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352878.800021,17,-102.452614,139.548057,-20.552685,35.667588,139.791068,39.207315,0.712745,1.024189,4,893127.882695,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352879.000021,17,-102.442281,139.540003,-20.596974,35.667588,139.791068,39.163026,0.712747,1.024201,4,893142.695964,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352879.200021,17,-102.550760,139.565199,-20.625292,35.667588,139.791067,39.134708,0.712748,1.024213,4,893157.544081,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352879.400021,17,-102.529255,139.589476,-20.675872,35.667588,139.791067,39.084128,0.712749,1.024224,4,893172.359465,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352879.600021,17,-102.520415,139.632241,-20.617385,35.667589,139.791067,39.142615,0.712750,1.024236,4,893187.219426,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352879.800021,17,-102.480086,139.612106,-20.632844,35.667589,139.791068,39.127156,0.712751,1.024248,4,893202.043713,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352880.000021,17,-102.464646,139.630765,-20.677166,35.667589,139.791068,39.082834,0.712752,1.024260,4,893216.857840,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352880.200020,17,-102.515359,139.650673,-20.588100,35.667589,139.791068,39.171900,0.712753,1.024271,4,893231.713447,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352880.400020,17,-102.522170,139.649283,-20.643846,35.667589,139.791067,39.116154,0.712754,1.024283,4,893246.525436,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352880.600020,17,-102.537545,139.678136,-20.663716,35.667589,139.791067,39.096284,0.712755,1.024295,4,893261.359449,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352880.800020,17,-102.523520,139.654084,-20.554617,35.667589,139.791067,39.205383,0.712756,1.024307,4,893276.249473,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
